node_ID,label,NRP_metallophores_detected,Matched_count,NRPmet_per_genome,Matched_reps
ID45018,Nitrospira_C,1,1,1,GCF_900169565.1
ID40218,Halocynthiibacter,0,1,0,GCF_000812685.1
ID11351,Jongsikchunia,0,1,0,GCF_000380485.1
ID39187,Salinarimonas_RG1,0,1,0,GCF_000429045.1
ID15507,Dermacoccus,0,0,#DIV/0!,
ID6295,Lactobacillus_K_RG1,0,16,0,GCF_000615905.1;GCF_000831645.3;GCF_001050475.1;GCF_001434275.1;GCF_001434295.1;GCF_001434585.1;GCF_001434665.1;GCF_001434985.1;GCF_001435445.1;GCF_001435505.1;GCF_001435815.1;GCF_001438805.1;GCF_001971585.1;GCF_002706745.1;GCF_002849895.1;GCF_002872255.1
ID36919,Vogesella,0,1,0,GCF_900090205.1
ID6809,Bacillus_F_RG2,0,1,0,GCF_001274775.1
ID14694,Rothia_RG3,0,1,0,GCF_001570865.1
ID1931,Fusicatenibacter,0,0,#DIV/0!,
ID3706,Thermoanaerobacter_RG1,0,5,0,GCA_000445185.1;GCF_000019085.1;GCF_000147695.2;GCF_001310975.1;GCF_900129115.1
ID8661,Sharpea,0,1,0,GCF_000702165.1
ID30703,Moraxella,0,13,0,GCF_000426885.1;GCF_001598275.1;GCF_001632285.1;GCF_001656295.1;GCF_001679005.1;GCF_002014825.1;GCF_002014855.1;GCF_002014965.1;GCF_002014975.1;GCF_002014985.1;GCF_002027545.1;GCF_002027555.1;GCF_900156515.1
ID24007,Flavobacteriaceae_mixed_RG8,0,21,0,GCF_000023465.1;GCF_000060345.1;GCF_000423045.1;GCF_000423065.1;GCF_000745315.1;GCF_001889005.1;GCF_001951155.1;GCF_002078605.1;GCF_002094855.1;GCF_002900095.1;GCF_003024155.1;GCF_003054225.1;GCF_900105135.1;GCF_900112105.1;GCF_900113135.1;GCF_900115145.1;GCF_900129445.1;GCF_900142975.1;GCF_900168045.1;GCF_900168115.1;GCF_900168265.1
ID20992,Roseimaritima,0,0,#DIV/0!,
ID11657,Dietzia_RG2,0,1,0,GCF_001659785.1
ID26654,Sporocytophaga,0,2,0,GCF_000426725.1;GCF_000775915.1
ID11960,Pseudonocardia_RG8,1,1,1,GCF_000423625.1
ID25041,Flavobacterium_RG7,0,2,0,GCF_002846575.1;GCF_003076475.1
ID27129,Chitinophaga_RG6,0,2,0,GCF_003071345.1;GCF_900094705.1
ID14693,Rothia_RG4,0,1,0,GCF_000710345.2
ID34653,Marithrix,0,1,0,GCF_001723685.1
ID19729,Deinococcus_RG3,0,4,0,GCF_000008565.1;GCF_000252445.1;GCF_001424185.1;GCF_900109185.1
ID26619,Pontibacter_RG1,0,6,0,GCF_000973725.1;GCF_001611675.1;GCF_001907195.1;GCF_003054055.1;GCF_900113285.1;GCF_900188175.1
ID6864,Bacillus_U,0,0,#DIV/0!,
ID19515,Herpetosiphon,4,3,1.33333333333333,GCA_000018565.1;GCF_001306135.1;GCF_003205875.1
ID37267,Nitrosospira_RG4,2,2,1,GCF_003050965.1;GCF_900113575.1
ID7288,Bacillus_BH,0,1,0,GCF_002019605.1
ID40805,Phenylobacterium_RG2,0,6,0,GCA_001724985.1;GCA_002221445.1;GCA_002256425.1;GCF_001425305.1;GCF_001429025.1;GCF_003150835.1
ID15500,Kytococcus,0,3,0,GCF_000023925.1;GCF_002847825.1;GCF_900187395.1
ID41835,Sphingomonas_RG11,0,8,0,GCA_003240755.1;GCF_001421245.1;GCF_001421355.1;GCF_001421715.1;GCF_001421765.1;GCF_001421965.1;GCF_001425385.1;GCF_001619955.1
ID7386,Fictibacillus_B,0,4,0,GCF_001619875.1;GCF_001629705.1;GCF_001642935.1;GCF_001999465.1
ID38695,Acuticoccus,0,2,0,GCF_001927245.1;GCF_003258595.1
ID7859,Planococcaceae_mixed_RG2,0,2,0,GCF_001278755.1;GCF_900111345.1
ID33331,Rickettsiella,0,2,0,GCF_000168295.1;GCF_001881495.1
ID16555,Enteroscipio,0,2,0,GCF_000270285.1;GCF_002899715.1
ID29458,Halomonas_A,0,2,0,GCF_000409775.1;GCF_000759345.1
ID1483,Acetatifactor_RG1,0,2,0,GCA_002431915.1;GCA_003447295.1
ID7239,Bacillus_L_RG1,0,2,0,GCF_000513115.1;GCF_001310635.1
ID3122,Anaerococcus_RG3,1,7,0.142857142857143,GCF_000163295.1;GCF_000173355.1;GCF_000307225.1;GCF_000311745.1;GCF_000321005.1;GCF_001182725.1;GCF_001487145.1
ID20262,Chthoniobacter,0,1,0,GCF_000173075.1
ID42738,Rhodospirillum,0,1,0,GCF_000013085.1
ID6514,Dolosigranulum,0,1,0,GCF_000245815.1
ID24644,Capnocytophaga_RG2,0,4,0,GCF_000174755.1;GCF_000192225.1;GCF_000411115.1;GCF_000466425.1
ID40019,Donghicola,0,2,0,GCF_003003355.1;GCF_900115865.1
ID4113,Cohnella_RG1,0,2,0,GCF_000515335.1;GCF_003001675.1
ID26730,Belliella,0,3,0,GCF_000265405.1;GCF_900156785.1;GCF_900188245.1
ID41971,Zavarzinia,1,2,0.5,GCF_003173035.1;GCF_003173055.1
ID12248,Micromonospora_E,0,1,0,GCF_900107255.1
ID3283,MCWD3,0,1,0,GCF_001559865.1
ID3602,Clostridium_AG,0,1,0,GCF_900141845.1
ID42272,Enhydrobacter,0,1,0,GCF_900167455.1
ID4091,Paenibacillus_D_RG2,0,1,0,GCF_000378385.1
ID30776,Ketobacter,0,3,0,GCA_002471665.1;GCA_002708905.1;GCF_002863865.1
ID15447,Pedococcus_RG1,0,4,0,GCF_001426245.1;GCF_001428025.1;GCF_001429605.1;GCF_900104525.1
ID9720,PCC7001_RG2,0,1,0,GCF_001039265.1
ID26628,Pontibacter_RG2,0,4,0,GCF_000373265.1;GCF_002846395.1;GCF_900156345.1;GCF_900156415.1
ID44996,Nitrospira_RG2,0,4,0,GCA_002083565.1;GCA_002331335.1;GCA_002451055.1;GCF_001458695.1
ID7193,Bacillus_AF,0,1,0,GCF_000430785.1
ID12417,Thermomonospora_B,1,1,1,GCF_900099985.1
ID2064,Dorea_RG3,0,1,0,GCF_000403455.2
ID40343,Rhodosalinus,0,0,#DIV/0!,
ID9726,PCC7001_RG3,0,1,0,GCF_002252665.1
ID46405,Chloracidobacterium,0,1,0,GCF_000226295.1
ID4031,Paenibacillus_B_RG5,1,1,1,GCF_000422445.1
ID34723,Plasticicumulans,0,1,0,GCF_003182095.1
ID11368,Tomitella,0,1,0,GCF_000524475.1
ID42483,Dongia,0,0,#DIV/0!,
ID10087,Coleofasciculus_RG1,0,1,0,GCF_000155555.1
ID2021,Faecalicatena_RG4,0,1,0,GCA_002320245.1
ID41819,Sphingomonas_RG12,0,1,0,GCF_001555965.1
ID7695,Exiguobacterium,0,6,0,GCF_000416965.1;GCF_000620845.1;GCF_000702585.1;GCF_000714435.1;GCF_001766415.1;GCF_001909285.1
ID37016,Methylotenera,0,10,0,GCA_001803395.1;GCA_002281815.1;GCA_002429455.1;GCA_002842195.1;GCA_002842285.1;GCF_000023705.1;GCF_000093025.1;GCF_000384255.1;GCF_000744605.1;GCF_000799735.1
ID32750,Glaciecola_RG1,0,4,0,GCF_000226565.1;GCF_000428905.1;GCF_002836745.1;GCF_003203515.1
ID29831,Tamilnaduibacter_RG1,1,2,0.5,GCF_000364845.1;GCF_003258515.1
ID20409,Methylacidiphilum,0,1,0,GCF_000019665.1
ID6663,Bacillus_Z,0,2,0,GCF_000262755.1;GCF_000724485.1
ID38505,Leaf454,0,2,0,GCF_001424685.1;GCF_001425485.1
ID28953,Pseudomonas_E_RG6,1,1,1,GCF_003050835.1
ID2421,Eubacterium_G_RG1,0,0,#DIV/0!,
ID38308,Notoacmeibacter_RG1,0,1,0,GCF_002238045.1
ID36552,Aromatoleum,0,1,0,GCF_000025965.1
ID34441,Methylomicrobium_A,0,2,0,GCF_000341735.1;GCF_000968535.2
ID6614,Bacillus_AB,0,1,0,GCF_000473245.1
ID20412,LP2A,0,1,0,GCF_000379365.1
ID14503,Arthrobacter_C,0,2,0,GCF_000430705.1;GCF_000520495.1
ID15384,R-H-3,0,2,0,GCF_002198655.1;GCF_002198675.1
ID7281,Bacillus_M,0,0,#DIV/0!,
ID42206,Acidocella,0,3,0,GCA_003164135.1;GCF_000687875.1;GCF_900129125.1
ID14902,F0332_RG1,0,2,0,GCF_000466165.1;GCF_001652275.1
ID26176,Pseudosphingobacterium_RG2,0,0,#DIV/0!,
ID2105,Lachnotalea,0,2,0,GCF_003201285.1;GCF_900184995.1
ID3161,Parvimonas,0,2,0,GCF_000214475.1;GCF_000223315.1
ID25645,Weeksellaceae_mixed_RG3,0,5,0,GCA_002430925.1;GCA_002484335.1;GCF_000382425.1;GCF_900115015.1;GCF_900142565.1
ID36960,Iodobacter,2,2,1,GCF_000969645.2;GCF_002735645.1
ID9745,WH-5701_RG1,0,2,0,GCF_000153045.1;GCF_002252625.1
ID6763,Bacillus_X_RG2,0,2,0,GCF_001183985.1;GCF_001510645.1
ID30574,Acinetobacter_RG3,1,4,0.25,GCA_001626925.1;GCF_002174125.1;GCF_900096915.1;GCF_900096995.1
ID1790,Agathobacter_RG2,0,2,0,GCA_002474415.1;GCA_900316805.1
ID40102,Marivivens,0,1,0,GCF_002150005.2
ID43728,Campylobacter_D_RG1,0,6,0,GCA_000163995.1;GCF_000254135.1;GCF_000470055.1;GCF_001457695.1;GCF_001492295.1;GCF_002179165.1
ID34550,GCF-000787395,0,2,0,GCF_000787395.1;GCF_002021095.1
ID6311,Lactobacillus_J,0,3,0,GCF_000425885.1;GCF_000469325.1;GCF_001435585.1
ID26481,Dyadobacter_RG2,0,2,0,GCF_000566685.1;GCF_003149085.1
ID35550,Derxia,2,2,1,GCF_000482785.1;GCF_002105195.1
ID3392,Clostridium_J_RG1,0,1,0,GCF_000300195.1
ID20965,Rubripirellula,0,6,0,GCA_002689655.1;GCA_002690925.1;GCA_002712845.1;GCA_002862205.1;GCA_003513555.1;GCF_001642955.1
ID19733,Deinococcus_RG4,0,2,0,GCF_000378445.1;GCF_001644565.1
ID45026,Nitrospira_A,1,1,1,GCF_900170025.1
ID34281,Thioalkalivibrio_B,0,2,0,GCF_000227685.2;GCF_000321415.2
ID46166,Granulicella_RG1,0,2,0,GCF_000178975.2;GCF_900188085.1
ID39354,Methylopila_RG1,2,2,1,GCF_000526315.1;GCF_002897035.1
ID40125,HLUCCA08,0,3,0,GCA_001314655.1;GCF_002094885.1;GCF_003129565.1
ID40179,Aliiroseovarius,0,5,0,GCA_002340515.1;GCA_002367285.1;GCF_001307765.1;GCF_900109955.1;GCF_900302485.1
ID9733,Vulcanococcus_RG2,0,1,0,GCF_002252705.1
ID4709,Sporomusa_B,0,1,0,GCF_900176355.1
ID26536,Microscilla,0,3,0,GCA_001890965.1;GCA_003483885.1;GCF_000169175.1
ID34583,Lamprocystis,0,1,0,GCF_000379525.1
ID45787,Pseudodesulfovibrio_RG2,0,2,0,GCF_000341895.1;GCF_900217235.1
ID21005,Blastopirellula,0,1,0,GCF_000153105.1
ID9730,Vulcanococcus_RG3,0,0,#DIV/0!,
ID5908,Weissella_RG1,0,3,0,GCF_000160575.1;GCF_000193635.1;GCF_900094835.1
ID45524,Silvanigrella,0,0,#DIV/0!,
ID9727,PCC7001_RG4,0,1,0,GCF_003011885.1
ID9714,Synechococcus_C_RG9,0,0,#DIV/0!,
ID11793,Haloechinothrix,0,1,0,GCF_900188115.1
ID35535,Undibacterium,0,2,0,GCA_002482715.1;GCF_003201815.1
ID25072,Flavobacterium_RG8,0,3,0,GCA_002352205.1;GCA_002428305.1;GCF_000425465.1
ID38690,Rhodobium,0,1,0,GCF_003258835.1
ID11978,Actinomycetospora_RG2,0,1,0,GCF_000379625.1
ID42463,Nisaea,0,1,0,GCF_000426505.1
ID44272,Desulfosarcina,0,1,0,GCF_001311845.1
ID4310,Paludifilum,0,1,0,GCF_002245355.1
ID42405,Azospirillum_RG5,0,1,0,GCF_000429625.1
ID14556,Arthrobacter_B,0,3,0,GCA_900016675.1;GCF_001307035.1;GCF_001552075.1
ID10069,Halothece,0,2,0,GCF_000317615.1;GCF_000317635.1
ID10072,Rubidibacter,1,1,1,GCF_000473895.1
ID44998,Nitrospira_RG3,0,1,0,GCF_001273775.1
ID36163,Rhizobacter_RG2,0,6,0,GCA_001263235.1;GCA_001464195.1;GCA_002255905.1;GCA_002281415.1;GCA_003152055.1;GCF_001425865.1
ID9969,Crinalium,1,1,1,GCF_000317495.1
ID10178,Elainella,0,0,#DIV/0!,
ID27137,Chitinophaga_RG7,0,1,0,GCF_003259335.1
ID45513,Oligoflexus,0,0,#DIV/0!,
ID11348,Williamsia_B,1,1,1,GCF_900156495.1
ID34592,Thiohalocapsa,0,1,0,GCF_001469165.1
ID2954,Geosporobacter,0,2,0,GCF_001750685.1;GCF_900142145.1
ID10182,CCP2,0,0,#DIV/0!,
ID10148,Oscillatoria,1,1,1,GCF_000317105.1
ID23189,Marinilabiliaceae_mixed,0,3,0,GCF_000191885.1;GCF_000250735.1;GCF_900112795.1
ID34504,Methylomagnum,1,1,1,GCF_900155475.1
ID40587,Gemmobacter_A,0,2,0,GCF_000429765.1;GCF_900156815.1
ID9762,Synechococcus_D,0,1,0,GCF_003011125.1
ID6006,Lactobacillus_G_RG2,0,9,0,GCF_000159315.1;GCF_000583655.1;GCF_001434145.1;GCF_001434255.1;GCF_001435315.1;GCF_001435575.1;GCF_001435895.1;GCF_001436255.1;GCF_002157585.1
ID24404,Psychroserpens,0,8,0,GCA_002162685.1;GCF_000425305.1;GCF_000688335.1;GCF_000797465.1;GCF_000799465.1;GCF_000826645.1;GCF_000826655.1;GCF_900104785.1
ID21865,Leptospira_A_RG1,0,8,0,GCF_000017685.1;GCF_000332455.1;GCF_000332475.2;GCF_000332495.1;GCF_000332515.2;GCF_002811945.1;GCF_002812125.1;GCF_003114815.1
ID29507,Chromohalobacter,0,0,#DIV/0!,
ID6885,Bacillus_J,0,2,0,GCF_000751775.1;GCF_001244735.1
ID42083,Acetobacter_RG2,0,4,0,GCA_002409645.1;GCF_000429165.1;GCF_002005445.1;GCF_002153745.1
ID7969,Staphylococcus_RG10,0,1,0,GCF_001500315.1
ID26124,Sphingobacterium_RG3,0,1,0,GCF_000143765.1
ID38538,Afifella,1,2,0.5,GCF_000688515.1;GCF_900102695.1
ID39327,Rhodoblastus,0,2,0,GCF_002937075.1;GCF_900187365.1
ID36335,Pigmentiphaga,0,3,0,GCA_001898625.1;GCF_002188465.1;GCF_002188635.1
ID24291,Flavobacteriaceae_mixed_RG9,0,4,0,GCA_002428965.1;GCF_001971785.1;GCF_002973595.1;GCF_900111025.1
ID33277,Legionella_B,0,0,#DIV/0!,
ID38473,Ahrensia,0,2,0,GCF_000374465.1;GCF_001293565.1
ID40318,Rhodobacteraceae_mixed_RG27,0,2,0,GCF_003148765.1;GCF_900184815.1
ID2383,Lachnospira_RG1,0,3,0,GCF_000424105.1;GCF_000702205.1;GCF_900103815.1
ID29469,Halomonas_C_RG2,0,2,0,GCF_000378505.1;GCF_900113605.1
ID41307,Novosphingobium_A,0,3,0,GCA_001898545.1;GCF_001305965.1;GCF_001625325.1
ID6034,Lactobacillus_G_RG3,0,3,0,GCF_001436035.1;GCF_001436645.1;GCF_002907375.1
ID3551,Clostridium_RG4,0,2,0,GCF_000827935.1;GCF_001735765.2
ID40594,Haematobacter,0,3,0,GCF_000740775.1;GCF_000740795.1;GCF_002196855.1
ID36399,Burkholderiaceae_mixed_RG16,1,3,0.333333333333333,GCF_000276685.1;GCF_000506865.1;GCF_000687755.1
ID44807,Geobacter_A,0,3,0,GCA_003490025.1;GCF_000020725.1;GCF_000426865.1
ID33458,Hydrogenovibrio_RG2,0,1,0,GCF_000526715.1
ID2163,Eubacterium_Q_RG2,0,6,0,GCA_002350525.1;GCA_002368685.1;GCA_002391105.1;GCA_002392655.1;GCA_003520205.1;GCA_900316715.1
ID7606,Halobacillus_RG2,0,2,0,GCF_000284515.1;GCF_900113125.1
ID33267,Legionella_C_RG3,0,2,0,GCF_001467615.1;GCF_001468125.1
ID20568,Geminisphaera,0,1,0,GCF_000171235.2
ID44305,Desulfotignum,0,2,0,GCF_000350545.1;GCF_000421285.1
ID6078,Lactobacillus_G_RG4,0,10,0,GCF_001433855.1;GCF_001434055.1;GCF_001434115.1;GCF_001434395.1;GCF_001434785.1;GCF_001434835.1;GCF_001435095.1;GCF_001435525.1;GCF_001437125.1;GCF_001592085.1
ID36537,Azoarcus_B,0,1,0,GCF_001682385.1
ID2749,Pseudobacteroides,0,1,0,GCF_001262605.1
ID7327,Bacillus_AR_RG1,0,1,0,GCF_002019695.1
ID10211,Phormidesmis_RG2,0,1,0,GCA_003242115.1
ID6668,1NLA3E,0,1,0,GCF_000242895.2
ID16383,Rubrobacter_B,0,1,0,GCF_000014185.1
ID4244,Brevibacillus_RG3,0,0,#DIV/0!,
ID6972,Bacillus_AL,0,1,0,GCF_001591625.1
ID37278,Nitrosospira_RG5,1,1,1,GCF_900102495.1
ID10205,Halomicronema,0,0,#DIV/0!,
ID4284,Lihuaxuella,0,1,0,GCF_900110165.1
ID4373,Alicyclobacillus_G_RG1,0,2,0,GCF_001552255.1;GCF_001552655.1
ID42734,Caenispirillum_RG1,0,1,0,GCF_000315795.1
ID15628,Nocardioides_RG6,0,1,0,GCF_003121585.1
ID41012,Hirschia,0,2,0,GCF_000023785.1;GCF_000378345.1
ID31354,Fukatsuia,0,0,#DIV/0!,
ID12090,Jatrophihabitans,0,1,0,GCF_900129455.1
ID6953,Bacillus_RG4,0,1,0,GCF_001278705.1
ID16306,Solirubrobacter_RG1,0,0,#DIV/0!,
ID7286,Bacillus_AO_RG1,0,1,0,GCF_002019795.1
ID34233,Nitrococcus,2,1,2,GCF_000153205.1
ID41040,Hyphomonadaceae_mixed,0,3,0,GCA_001602435.1;GCF_002105465.1;GCF_003112735.1
ID46185,Terriglobus_RG2,0,1,0,GCF_000179915.2
ID7285,Bacillus_AO_RG2,0,1,0,GCF_000621445.1
ID42504,Limimonas,0,1,0,GCF_900100655.1
ID37281,Nitrosospira_RG6,2,1,2,GCF_900119085.1
ID34032,Frateuria,0,1,0,GCF_000242255.2
ID42503,Rhodovibrio,1,1,1,GCF_000515255.1
ID15808,Phytoactinopolyspora,0,0,#DIV/0!,
ID9956,Aliterella_RG2,1,1,1,GCF_000952155.1
ID42501,Tistlia,0,1,0,GCF_900177295.1
ID6599,Bacillus_AA_RG4,0,2,0,GCF_001636345.1;GCF_900166665.1
ID32645,Algicola,0,1,0,GCF_000374485.1
ID46139,KBS-83,0,0,#DIV/0!,
ID39011,Pseudorhodoplanes,0,1,0,GCF_002119765.1
ID33089,Ferrimonas_RG1,0,3,0,GCF_000422645.1;GCF_000425405.1;GCF_900100175.1
ID10084,Coleofasciculus_RG2,1,1,1,GCF_000317515.1
ID10149,Planktothricoides,0,1,0,GCF_001276715.1
ID13634,Streptomyces_G,0,1,0,GCF_001879105.1
ID38687,Breoghania,1,1,1,GCF_003053845.1
ID29448,Halomonas_E,0,1,0,GCF_900100755.1
ID26369,Mucilaginibacter_RG4,0,1,0,GCF_000166195.2
ID13869,Glaciihabitans,0,1,0,GCF_003003265.1
ID15390,Kineococcus_RG2,0,1,0,GCF_002934625.1
ID46156,KBS-89,0,2,0,GCA_001897435.1;GCA_002197545.1
ID38684,Nesiotobacter,0,1,0,GCF_000422785.1
ID2695,Vallitalea,0,0,#DIV/0!,
ID21131,Fimbriiglobus,0,1,0,GCF_002197845.1
ID38723,Bauldia,0,1,0,GCF_900104485.1
ID38650,Polymorphum,0,1,0,GCF_000192745.1
ID42480,Oceanibaculum_RG2,0,1,0,GCF_001618175.1
ID46116,Terracidiphilus_RG1,0,1,0,GCF_001449115.1
ID34622,Methylophaga_RG2,0,4,0,GCA_002706095.1;GCF_000156355.1;GCF_000214595.1;GCF_900114205.1
ID11790,Thermocrispum,2,2,1,GCF_000427825.1;GCF_000427905.1
ID32382,Enterovibrio_B,1,1,1,GCF_001707825.1
ID4686,Dendrosporobacter,1,1,1,GCF_900104455.1
ID4134,Paenibacillus_G_RG3,0,1,0,GCF_900101595.1
ID15439,Tetrasphaera,1,1,1,GCF_001046855.1
ID40,Ruminococcus_E_RG2,0,5,0,GCA_002491825.1;GCA_002493005.1;GCA_003521625.1;GCF_002834225.1;GCF_002834235.1
ID6479,Carnobacterium_RG2,0,2,0,GCF_000744255.1;GCF_900258435.1
ID9075,Streptobacillus_RG1,0,3,0,GCF_000024565.1;GCF_001559775.1;GCF_001891165.1
ID7624,Salimicrobium,0,4,0,GCF_002295105.1;GCF_900100295.1;GCF_900107115.1;GCF_900156645.1
ID24066,Leeuwenhoekiella,0,7,0,GCA_002708845.1;GCF_000152985.1;GCF_000687915.1;GCF_000733945.1;GCF_002744755.1;GCF_900129005.1;GCF_900130045.1
ID8695,Erysipelatoclostridium_RG1,0,1,0,GCF_003024675.1
ID36185,Burkholderiaceae_mixed_RG17,0,3,0,GCF_000019785.1;GCF_003201595.1;GCF_900156335.1
ID2488,Hungatella_RG2,0,1,0,GCF_003201875.1
ID2336,Lachnoclostridium_RG1,0,3,0,GCA_003526525.1;GCF_000018685.1;GCF_000733755.1
ID10017,Synechocystis,0,2,0,GCF_000284455.1;GCF_000478825.2
ID1289,Saccharofermentans_RG1,0,2,0,GCA_001604135.1;GCA_002450155.1
ID34198,Salinisphaera_RG1,0,4,0,GCA_002320455.1;GCA_002715985.1;GCF_000732535.1;GCF_003177035.1
ID37037,Methylobacillus,1,3,0.333333333333333,GCF_000013705.1;GCF_000617925.1;GCF_900187985.1
ID6775,Bacillus_AD_RG1,0,1,0,GCF_000380245.2
ID9521,Prochlorococcus_B,0,34,0,GCA_003209755.1;GCA_003212625.1;GCA_003213355.1;GCA_003215695.1;GCA_003215895.1;GCA_003216175.1;GCA_003216275.1;GCA_003216295.1;GCA_003216375.1;GCA_003216575.1;GCA_003216595.1;GCA_003216715.1;GCA_003216815.1;GCA_003216895.1;GCA_003216955.1;GCA_003216975.1;GCA_003277985.1;GCA_003278445.1;GCA_003279455.1;GCA_003279565.1;GCA_003279585.1;GCA_003279615.1;GCA_003279635.1;GCA_003279655.1;GCA_003280265.1;GCA_003280445.1;GCA_003283665.1;GCA_003283685.1;GCA_003283745.1;GCA_003284185.1;GCA_003284375.1;GCA_003284445.1;GCF_000012465.1;GCF_000757865.1
ID15102,Demequina_RG2,0,10,0,GCF_000759715.1;GCF_000971115.1;GCF_000971135.1;GCF_000971155.1;GCF_000971175.1;GCF_000971195.1;GCF_000971215.1;GCF_000971235.1;GCF_000971255.1;GCF_000971395.1
ID7026,Anoxybacillus_A_RG1,0,0,#DIV/0!,
ID20870,Parachlamydia,0,1,0,GCF_000875975.1
ID32249,Vibrio_RG5,0,5,0,GCF_000467185.1;GCF_000496695.1;GCF_001676025.1;GCF_001677275.1;GCF_002100145.1
ID9448,Prochlorococcus_A,0,165,0,GCA_000218705.1;GCA_000218745.1;GCA_000291825.1;GCA_000634115.1;GCA_000634195.1;GCA_000634215.1;GCA_000634415.1;GCA_000634515.1;GCA_000634735.1;GCA_000635015.1;GCA_000635495.1;GCA_000635535.1;GCA_003208695.1;GCA_003208885.1;GCA_003209055.1;GCA_003209065.1;GCA_003209375.1;GCA_003209425.1;GCA_003209475.1;GCA_003209565.1;GCA_003209585.1;GCA_003209655.1;GCA_003209675.1;GCA_003209795.1;GCA_003210135.1;GCA_003210155.1;GCA_003210235.1;GCA_003210275.1;GCA_003210285.1;GCA_003210655.1;GCA_003210695.1;GCA_003210825.1;GCA_003210895.1;GCA_003210915.1;GCA_003211115.1;GCA_003211135.1;GCA_003211315.1;GCA_003211335.1;GCA_003211415.1;GCA_003211655.1;GCA_003211955.1;GCA_003212005.1;GCA_003212035.1;GCA_003212055.1;GCA_003212115.1;GCA_003212175.1;GCA_003212195.1;GCA_003212375.1;GCA_003212395.1;GCA_003212535.1;GCA_003212615.1;GCA_003212655.1;GCA_003213235.1;GCA_003213255.1;GCA_003213275.1;GCA_003213375.1;GCA_003213855.1;GCA_003213955.1;GCA_003214055.1;GCA_003214085.1;GCA_003214115.1;GCA_003214175.1;GCA_003214195.1;GCA_003214215.1;GCA_003214235.1;GCA_003214295.1;GCA_003214315.1;GCA_003214355.1;GCA_003214815.1;GCA_003214975.1;GCA_003216135.1;GCA_003216355.1;GCA_003216415.1;GCA_003216455.1;GCA_003216465.1;GCA_003216535.1;GCA_003216615.1;GCA_003216635.1;GCA_003216725.1;GCA_003216755.1;GCA_003216775.1;GCA_003216795.1;GCA_003216835.1;GCA_003216915.1;GCA_003278045.1;GCA_003278525.1;GCA_003278535.1;GCA_003278545.1;GCA_003278685.1;GCA_003278705.1;GCA_003278735.1;GCA_003278765.1;GCA_003278845.1;GCA_003278855.1;GCA_003278875.1;GCA_003278895.1;GCA_003278925.1;GCA_003278955.1;GCA_003279005.1;GCA_003279015.1;GCA_003279055.1;GCA_003279105.1;GCA_003279115.1;GCA_003279535.1;GCA_003279845.1;GCA_003279855.1;GCA_003279875.1;GCA_003279935.1;GCA_003279945.1;GCA_003280025.1;GCA_003280515.1;GCA_003280575.1;GCA_003280655.1;GCA_003280725.1;GCA_003280885.1;GCA_003280895.1;GCA_003280915.1;GCA_003280935.1;GCA_003280985.1;GCA_003280995.1;GCA_003281125.1;GCA_003281165.1;GCA_003281185.1;GCA_003281225.1;GCA_003281255.1;GCA_003281285.1;GCA_003281315.1;GCA_003281335.1;GCA_003281365.1;GCA_003281385.1;GCA_003281405.1;GCA_003281415.1;GCA_003281455.1;GCA_003281485.1;GCA_003281505.1;GCA_003281525.1;GCA_003281585.1;GCA_003281605.1;GCA_003281625.1;GCA_003281635.1;GCA_003281645.1;GCA_003281685.1;GCA_003281715.1;GCA_003282225.1;GCA_003282425.1;GCA_003283415.1;GCF_000011465.1;GCF_000012645.1;GCF_000015645.1;GCF_000015665.1;GCF_000015965.1;GCF_000018065.1;GCF_000757845.1;GCF_000759855.1;GCF_000759885.1;GCF_000759955.1;GCF_000759975.1;GCF_000760035.1;GCF_000760095.1;GCF_000760115.1;GCF_001180245.1;GCF_001180265.1;GCF_001180305.1;GCF_001180325.1;GCF_001989455.1
ID39418,R-RK-3,1,1,1,GCF_002198715.1
ID37220,Nitrosomonas_RG8,0,1,0,GCF_900143275.1
ID21119,Planctopirus,0,2,0,GCF_000092105.1;GCF_001707835.1
ID10141,Phormidium_A,0,1,0,GCA_001314905.1
ID26836,Reichenbachiella_RG1,0,2,0,GCF_002742335.1;GCF_900142205.1
ID26776,Roseivirga,0,4,0,GCA_002786855.1;GCF_001592935.1;GCF_001592945.1;GCF_001593005.1
ID45755,Desulfovibrio_A_RG1,0,2,0,GCF_000226255.1;GCF_000504305.1
ID7254,Bacillus_K_RG1,0,1,0,GCF_001590785.1
ID26853,Cesiribacter,0,1,0,GCF_000348925.1
ID14721,Brevibacterium_RG3,0,0,#DIV/0!,
ID34309,Acidihalobacter_RG1,0,2,0,GCF_000754095.2;GCF_001753245.1
ID41946,Q-1,0,0,#DIV/0!,
ID39433,Methyloceanibacter_RG1,0,7,0,GCA_002390155.1;GCA_002482645.1;GCF_000828475.1;GCF_001723285.1;GCF_001723295.1;GCF_001723355.1;GCF_003071365.1
ID6845,Quasibacillus,0,1,0,GCF_000812025.2
ID42500,Fodinicurvata,0,2,0,GCF_000420625.1;GCF_000686045.1
ID6608,Bacillus_AA_RG5,0,3,0,GCF_001420595.1;GCF_001439605.1;GCF_900199725.1
ID36392,Castellaniella,1,2,0.5,GCA_002421865.1;GCF_001592225.1
ID8690,Erysipelatoclostridium_RG2,0,2,0,GCF_000686665.1;GCF_900102365.1
ID42245,Paracraurococcus,0,1,0,GCF_003258945.1
